id,layer,expert,decision,active_runs,early_only_runs,later_active_runs,total_early_count,total_later_count,early_only_rate_active,later_share,trim_decision,personal_classification,early_only_labels,later_active_labels
L24.E046,24,46,keep_runtime_later_used,12,5,7,12,16,0.4166666666666667,0.5714285714285714,keep,ordinary,agent_orchestration_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4,code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;eval_design_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
L19.E066,19,66,keep_runtime_later_used,10,5,5,7,7,0.5,0.5,keep,ordinary,agent_orchestration_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4,eval_design_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4
L19.E077,19,77,keep_runtime_later_used,6,5,1,5,3,0.8333333333333334,0.375,keep,ordinary,code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4,personal_research_reasoning_off_timeline4
L27.E081,27,81,keep_runtime_later_used,13,4,9,48,9,0.3076923076923077,0.15789473684210525,keep,ordinary,code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;eval_design_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4
L23.E055,23,55,keep_runtime_later_used,13,4,9,47,13,0.3076923076923077,0.21666666666666667,keep,ordinary,code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;eval_design_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4
L15.E012,15,12,keep_runtime_later_used,13,4,9,23,14,0.3076923076923077,0.3783783783783784,keep,ordinary,code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;eval_design_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4
L25.E126,25,126,keep_runtime_later_used,13,4,9,18,9,0.3076923076923077,0.3333333333333333,keep,ordinary,code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;eval_design_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4
L27.E112,27,112,keep_runtime_later_used,10,4,6,18,6,0.4,0.25,keep,ordinary,code_review_reasoning_off_timeline4;eval_design_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;model_ops_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4
L11.E033,11,33,keep_runtime_later_used,13,4,9,14,37,0.3076923076923077,0.7254901960784313,keep,ordinary,code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;eval_design_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4
L16.E087,16,87,keep_runtime_later_used,13,4,9,13,12,0.3076923076923077,0.48,keep,ordinary,agent_orchestration_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;social_support_reasoning_off_timeline4,code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;eval_design_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
L27.E099,27,99,keep_runtime_later_used,13,4,9,12,51,0.3076923076923077,0.8095238095238095,keep,ordinary,code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;eval_design_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4
L02.E023,2,23,keep_runtime_later_used,6,4,2,5,4,0.6666666666666666,0.4444444444444444,keep,ordinary,agent_orchestration_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4,eval_design_reasoning_off_timeline4;model_ops_reasoning_off_timeline4
L14.E014,14,14,keep_runtime_later_used,5,4,1,5,1,0.8,0.16666666666666666,keep,ordinary,coding_agent_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4,personal_research_reasoning_off_timeline4
L18.E115,18,115,keep_runtime_later_used,5,4,1,4,2,0.8,0.3333333333333333,keep,ordinary,agent_orchestration_reasoning_off_timeline4;code_review_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4,personal_research_reasoning_off_timeline4
L19.E058,19,58,keep_runtime_later_used,13,3,10,40,10,0.23076923076923078,0.2,keep,ordinary,eval_design_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
L06.E106,6,106,keep_runtime_later_used,13,3,10,38,10,0.23076923076923078,0.20833333333333334,keep,ordinary,personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;eval_design_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
L28.E014,28,14,keep_runtime_later_used,13,3,10,25,20,0.23076923076923078,0.4444444444444444,keep,ordinary,agent_orchestration_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4,code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;eval_design_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
L14.E018,14,18,keep_runtime_later_used,13,3,10,22,20,0.23076923076923078,0.47619047619047616,keep,ordinary,eval_design_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
L02.E012,2,12,keep_runtime_later_used,13,3,10,13,10,0.23076923076923078,0.43478260869565216,keep,ordinary,eval_design_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
L03.E027,3,27,keep_runtime_later_used,13,3,10,13,14,0.23076923076923078,0.5185185185185185,keep,ordinary,eval_design_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
L06.E101,6,101,keep_runtime_later_used,6,3,3,10,5,0.5,0.3333333333333333,keep,ordinary,expert_surgery_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4,eval_design_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4
L18.E009,18,9,keep_runtime_later_used,12,3,9,7,22,0.25,0.7586206896551724,keep,ordinary,code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;eval_design_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4
L07.E083,7,83,keep_runtime_later_used,12,3,9,5,9,0.25,0.6428571428571429,keep,ordinary,code_review_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;eval_design_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;model_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4
L19.E073,19,73,keep_runtime_later_used,9,3,6,5,6,0.3333333333333333,0.5454545454545454,keep,ordinary,coding_agent_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4
L20.E026,20,26,keep_runtime_later_used,8,3,5,4,9,0.375,0.6923076923076923,keep,ordinary,expert_surgery_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4,code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
L07.E109,7,109,keep_runtime_later_used,4,3,1,3,1,0.75,0.25,keep,low_use_merge_candidate,agent_orchestration_reasoning_off_timeline4;eval_design_reasoning_off_timeline4;social_support_reasoning_off_timeline4,personal_research_reasoning_off_timeline4
L10.E098,10,98,keep_runtime_later_used,4,3,1,3,1,0.75,0.25,keep,ordinary,agent_orchestration_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4,personal_research_reasoning_off_timeline4
L16.E047,16,47,keep_runtime_later_used,4,3,1,3,1,0.75,0.25,protect,ordinary,eval_design_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4,personal_research_reasoning_off_timeline4
L16.E098,16,98,keep_runtime_later_used,13,2,11,214,190,0.15384615384615385,0.47029702970297027,keep,ordinary,eval_design_reasoning_off_timeline4;model_ops_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
L09.E122,9,122,keep_runtime_later_used,13,2,11,133,98,0.15384615384615385,0.42424242424242425,keep,ordinary,eval_design_reasoning_off_timeline4;model_ops_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
L13.E095,13,95,keep_runtime_later_used,13,2,11,121,97,0.15384615384615385,0.44495412844036697,keep,ordinary,eval_design_reasoning_off_timeline4;model_ops_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
L20.E025,20,25,keep_runtime_later_used,13,2,11,116,129,0.15384615384615385,0.5265306122448979,keep,ordinary,eval_design_reasoning_off_timeline4;model_ops_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
L12.E008,12,8,keep_runtime_later_used,13,2,11,107,86,0.15384615384615385,0.44559585492227977,keep,ordinary,eval_design_reasoning_off_timeline4;model_ops_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
L17.E032,17,32,keep_runtime_later_used,13,2,11,100,66,0.15384615384615385,0.39759036144578314,keep,ordinary,eval_design_reasoning_off_timeline4;model_ops_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
L10.E069,10,69,keep_runtime_later_used,13,2,11,96,65,0.15384615384615385,0.40372670807453415,keep,ordinary,eval_design_reasoning_off_timeline4;model_ops_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
L21.E025,21,25,keep_runtime_later_used,13,2,11,95,106,0.15384615384615385,0.527363184079602,keep,ordinary,eval_design_reasoning_off_timeline4;model_ops_reasoning_off_timeline4,agent_orchestration_reasoning_off_timeline4;code_review_reasoning_off_timeline4;coding_agent_reasoning_off_timeline4;expert_surgery_reasoning_off_timeline4;instruction_following_reasoning_off_timeline4;local_system_ops_reasoning_off_timeline4;personal_research_reasoning_off_timeline4;personalization_memory_reasoning_off_timeline4;routine_monitoring_reasoning_off_timeline4;social_support_reasoning_off_timeline4;tool_recovery_reasoning_off_timeline4
